postal_code,action,region_name_en,region_name_my,township_name_en,township_name_my,locality_name_en,locality_name_my,inferred_locality_type,matched_township_coremap_id,matched_local_coremap_id,match_method,confidence,source_row_count_en,source_row_count_my,duplicate_extra_source_rows,review_reason
0401010,link_township,Magway Region,မကွေးတိုင်းဒေသကြီး,Magway Township,မကွေး မြို့နယ်,Kan Thar Quarter,ကန်သာ ရပ်ကွက်,ward,7072,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0401011,link_township,Magway Region,မကွေးတိုင်းဒေသကြီး,Magway Township,မကွေး မြို့နယ်,Myin Thar Quarter,မြင်သာ ရပ်ကွက်,ward,7072,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0401012,link_township,Magway Region,မကွေးတိုင်းဒေသကြီး,Magway Township,မကွေး မြို့နယ်,Aung Ya Da Nar Quarter,အောင်ရတနာ ရပ်ကွက်,ward,7072,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0401013,link_township,Magway Region,မကွေးတိုင်းဒေသကြီး,Magway Township,မကွေး မြို့နယ်,Aung Chan Thar Quarter,အောင်ချမ်းသာ ရပ်ကွက်,ward,7072,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0401014,link_township,Magway Region,မကွေးတိုင်းဒေသကြီး,Magway Township,မကွေး မြို့နယ်,Aung Min Ga Lar Quarter,အောင်မင်္ဂလာ ရပ်ကွက်,ward,7072,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0401015,link_township,Magway Region,မကွေးတိုင်းဒေသကြီး,Magway Township,မကွေး မြို့နယ်,Aung Myit Tar Quarter,အောင်မေတ္တာ ရပ်ကွက်,ward,7072,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0401016,link_township,Magway Region,မကွေးတိုင်းဒေသကြီး,Magway Township,မကွေး မြို့နယ်,Aung Say Ta Nar Quarter,အောင်စေတနာ ရပ်ကွက်,ward,7072,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0401017,link_township,Magway Region,မကွေးတိုင်းဒေသကြီး,Magway Township,မကွေး မြို့နယ်,Soe Kaw Min Quarter,စိုးကောမင်း ရပ်ကွက်,ward,7072,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0401200,link_township,Magway Region,မကွေးတိုင်းဒေသကြီး,Magway Township,မကွေး မြို့နယ်,Aing Gyi Kone Village Tract,အိုင်ကြီးကုန်း ကျေးရွာအုပ်စု,village_tract,7072,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0401201,link_township,Magway Region,မကွေးတိုင်းဒေသကြီး,Magway Township,မကွေး မြို့နယ်,Ah Lel Bo Village Tract,အလယ်ဘို ကျေးရွာအုပ်စု,village_tract,7072,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0401202,link_township,Magway Region,မကွေးတိုင်းဒေသကြီး,Magway Township,မကွေး မြို့နယ်,Thit Yar Kauk Village Tract,သစ်ရာကောက် ကျေးရွာအုပ်စု,village_tract,7072,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0401203,link_township,Magway Region,မကွေးတိုင်းဒေသကြီး,Magway Township,မကွေး မြို့နယ်,Da Hat Kan Village Tract,ဒဟတ်ကန် ကျေးရွာအုပ်စု,village_tract,7072,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0401204,link_township,Magway Region,မကွေးတိုင်းဒေသကြီး,Magway Township,မကွေး မြို့နယ်,Gyoke Kone Village Tract,ဂျုတ်ကုန်း ကျေးရွာအုပ်စု,village_tract,7072,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0401205,link_township,Magway Region,မကွေးတိုင်းဒေသကြီး,Magway Township,မကွေး မြို့နယ်,In Taing Gyi Village Tract,အင်တိုင်းကြီး ကျေးရွာအုပ်စု,village_tract,7072,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0401206,link_township,Magway Region,မကွေးတိုင်းဒေသကြီး,Magway Township,မကွေး မြို့နယ်,Kan Pyar Village Tract,ကန်ပြား ကျေးရွာအုပ်စု,village_tract,7072,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0401207,link_township,Magway Region,မကွေးတိုင်းဒေသကြီး,Magway Township,မကွေး မြို့နယ်,Kan Taw Village Tract,ကန်တော် ကျေးရွာအုပ်စု,village_tract,7072,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0401208,link_township,Magway Region,မကွေးတိုင်းဒေသကြီး,Magway Township,မကွေး မြို့နယ်,Kan Thar Gyi Village Tract,ကံသာကြီး ကျေးရွာအုပ်စု,village_tract,7072,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0401209,link_township,Magway Region,မကွေးတိုင်းဒေသကြီး,Magway Township,မကွေး မြို့နယ်,Kayin Village Tract,ကရင် ကျေးရွာအုပ်စု,village_tract,7072,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0401210,link_township,Magway Region,မကွေးတိုင်းဒေသကြီး,Magway Township,မကွေး မြို့နယ်,Kun Ohn Village Tract,ကွမ်းအုံ ကျေးရွာအုပ်စု,village_tract,7072,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0401211,link_township,Magway Region,မကွေးတိုင်းဒေသကြီး,Magway Township,မကွေး မြို့နယ်,Kyit Son Pway Village Tract,ကျစ်စုံပွေး ကျေးရွာအုပ်စု,village_tract,7072,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0401212,link_township,Magway Region,မကွေးတိုင်းဒေသကြီး,Magway Township,မကွေး မြို့နယ်,Kyun Pyat Village Tract,ကျွန်းပြတ် ကျေးရွာအုပ်စု,village_tract,7072,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0401213,link_township,Magway Region,မကွေးတိုင်းဒေသကြီး,Magway Township,မကွေး မြို့နယ်,Let Pu To Village Tract,လက်ပုတို ကျေးရွာအုပ်စု,village_tract,7072,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0401214,link_township,Magway Region,မကွေးတိုင်းဒေသကြီး,Magway Township,မကွေး မြို့နယ်,Lat Pa Taw Village Tract,လပ်ပတော ကျေးရွာအုပ်စု,village_tract,7072,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0401215,link_township,Magway Region,မကွေးတိုင်းဒေသကြီး,Magway Township,မကွေး မြို့နယ်,Lint Myint Village Tract,လင့်မြင့် ကျေးရွာအုပ်စု,village_tract,7072,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0401216,link_township,Magway Region,မကွေးတိုင်းဒေသကြီး,Magway Township,မကွေး မြို့နယ်,Ma Gyi Chay Htauk Village Tract,မကြီးခြေတောက် ကျေးရွာအုပ်စု,village_tract,7072,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0401217,link_township,Magway Region,မကွေးတိုင်းဒေသကြီး,Magway Township,မကွေး မြို့နယ်,Lel Yar Village Tract,လယ်ယား ကျေးရွာအုပ်စု,village_tract,7072,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0401218,link_township,Magway Region,မကွေးတိုင်းဒေသကြီး,Magway Township,မကွေး မြို့နယ်,Mi Kyaung Ye Village Tract,မိကျောင်းရဲ ကျေးရွာအုပ်စု,village_tract,7072,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0401219,link_township,Magway Region,မကွေးတိုင်းဒေသကြီး,Magway Township,မကွေး မြို့နယ်,Mei Hla Taung Village Tract,မယ်လှတောင် ကျေးရွာအုပ်စု,village_tract,7072,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0401220,link_township,Magway Region,မကွေးတိုင်းဒေသကြီး,Magway Township,မကွေး မြို့နယ်,Ma Gyi Kan Village Tract,မကြီးကန် ကျေးရွာအုပ်စု,village_tract,7072,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0401221,link_township,Magway Region,မကွေးတိုင်းဒေသကြီး,Magway Township,မကွေး မြို့နယ်,Tha Pyay San Village Tract,သပြေစမ်း ကျေးရွာအုပ်စု,village_tract,7072,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0401222,link_township,Magway Region,မကွေးတိုင်းဒေသကြီး,Magway Township,မကွေး မြို့နယ်,Myay Nu Village Tract,မြေနု ကျေးရွာအုပ်စု,village_tract,7072,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0401223,link_township,Magway Region,မကွေးတိုင်းဒေသကြီး,Magway Township,မကွေး မြို့နယ်,Myin Kun Village Tract,မြင်ကွန်း ကျေးရွာအုပ်စု,village_tract,7072,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0401224,link_township,Magway Region,မကွေးတိုင်းဒေသကြီး,Magway Township,မကွေး မြို့နယ်,Myin Saing Village Tract,မြင်းစိုင်း ကျေးရွာအုပ်စု,village_tract,7072,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0401225,link_township,Magway Region,မကွေးတိုင်းဒေသကြီး,Magway Township,မကွေး မြို့နယ်,Nan Kat Kyun Village Tract,နံကပ်ကျွန်း ကျေးရွာအုပ်စု,village_tract,7072,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0401226,link_township,Magway Region,မကွေးတိုင်းဒေသကြီး,Magway Township,မကွေး မြို့နယ်,Nat Kan Village Tract,နတ်ကန် ကျေးရွာအုပ်စု,village_tract,7072,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0401227,link_township,Magway Region,မကွေးတိုင်းဒေသကြီး,Magway Township,မကွေး မြို့နယ်,Ngar Saung Village Tract,ငါးဆောင် ကျေးရွာအုပ်စု,village_tract,7072,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
