coremap_id,hierarchy_level,admin_area_type,canonical_name,coremap_path,parent_id,classification,action,preserve_existing_geom,review_reason,point_x,point_y,geom_md5
6042,district,district,ဇေယျာသီရိခရိုင်,country:11:မြန်မာ > state_region:6031:နေပြည်တော် ပြည်ထောင်စုနယ်မြေ > district:6042:ဇေယျာသီရိခရိုင်,6031,manual_review,manual_review,True,Active CoreMap area not claimed by an official matched source row,96.2994688500771,19.88430315,eacca2f19efcc992afb7f496cd50fd45
6072,district,district,ကလောခရိုင်,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6072:ကလောခရိုင်,6329,manual_review,manual_review,True,Active CoreMap area not claimed by an official matched source row,97.004743245667,20.1752032,a6617292ab5271ef1cb1445662aa6cf0
6207,district,district,အမရပူရခရိုင်,country:11:မြန်မာ > state_region:6832:မန္တလေးတိုင်း > district:6207:အမရပူရခရိုင်,6832,manual_review,manual_review,True,Active CoreMap area not claimed by an official matched source row,96.0980452577237,21.8577472,eb19f39c93452e4e40fc6703704cbb07
6224,district,district,မဟာအောင်မြေ,country:11:မြန်မာ > state_region:6832:မန္တလေးတိုင်း > district:6224:မဟာအောင်မြေ,6832,manual_review,manual_review,True,Active CoreMap area not claimed by an official matched source row,96.0953289122677,21.92842495,f8bb6af5d03c22a11457fce240dff73a
6293,district,district,ဆီလူးခရိုင်,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6293:ဆီလူးခရိုင်,6329,manual_review,manual_review,True,Active CoreMap area not claimed by an official matched source row,99.8022272274214,21.7945651,5e6ac727cfb5774f579df089c05e1719
6294,district,district,မိုင်းလားအထူးဒေသ,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6294:မိုင်းလားအထူးဒေသ,6329,manual_review,manual_review,True,Active CoreMap area not claimed by an official matched source row,99.9756833511192,21.48861695,39038b6938c6ac49201423677df0c259
6311,district,district,နမ့်စန်ခရိုင်,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6311:နမ့်စန်ခရိုင်,6329,manual_review,manual_review,True,Active CoreMap area not claimed by an official matched source row,98.3598594495825,21.02346375,ed7177613ab1f9e6afd5b87ad6e55efd
6315,district,district,မိုင်းရှူးခရိုင်,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6315:မိုင်းရှူးခရိုင်,6329,manual_review,manual_review,True,Active CoreMap area not claimed by an official matched source row,98.2458158861403,21.676656,4d2667fbbb4cd010daa55c0d3759d409
6325,district,district,မိုင်းယန်းခရိုင် (အမှန်တကယ်),country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6325:မိုင်းယန်းခရိုင် (အမှန်တကယ်),6329,manual_review,manual_review,True,Active CoreMap area not claimed by an official matched source row,99.6295705263505,21.8190915,1e7f8cf43391a6177c2eb812939cb4dc
6335,district,district,မိုင်းပေါက်ခရိုင်,country:11:မြန်မာ > state_region:6485:ဝပြည်နယ် မြောက်ပိုင်း > district:6335:မိုင်းပေါက်ခရိုင်,6485,manual_review,manual_review,True,Active CoreMap area not claimed by an official matched source row,99.3639496597559,21.9601915,5e24d6f47fa456226f9399ba11e2ca1c
6384,district,district,မိုင်းတုံခရိုင်,country:11:မြန်မာ > state_region:6378:ဝပြည်နယ် တောင်ပိုင်း > district:6384:မိုင်းတုံခရိုင်,6378,manual_review,manual_review,True,Active CoreMap area not claimed by an official matched source row,98.9358965668511,20.23275115,9b89dccda41e0e090268ab9c683600cc
6392,district,district,နမ့်ပန်းခရိုင်,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6392:နမ့်ပန်းခရိုင်,6329,manual_review,manual_review,True,Active CoreMap area not claimed by an official matched source row,100.620416926303,21.3982732,73ad8e4349d800faea5d231c4ee6c7ac
6409,district,district,မိုင်းယောင်းခရိုင်,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6409:မိုင်းယောင်းခရိုင်,6329,manual_review,manual_review,True,Active CoreMap area not claimed by an official matched source row,100.278760891221,21.1596593,cfd395d8e66957141b660e83fd05f541
6411,district,district,ကိုးကန့်,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6411:ကိုးကန့်,6329,manual_review,manual_review,True,Active CoreMap area not claimed by an official matched source row,98.6223569759095,23.7784159,56236d42ab61fd74eed4f7b49c8f40ba
6413,district,district,မုံးကိုးခရိုင်,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6413:မုံးကိုးခရိုင်,6329,manual_review,manual_review,True,Active CoreMap area not claimed by an official matched source row,98.3976861796308,23.7567776,a216bf75198e1bddb270632fd01058f2
6444,district,district,မူပန်ခရိုင်,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6444:မူပန်ခရိုင်,6329,manual_review,manual_review,True,Active CoreMap area not claimed by an official matched source row,97.9886703699783,23.0500769,b56760b495ed282c8474b3037b4d8767
6447,district,district,ဟိုပန်ခရိုင်,country:11:မြန်မာ > state_region:6485:ဝပြည်နယ် မြောက်ပိုင်း > district:6447:ဟိုပန်ခရိုင်,6485,manual_review,manual_review,True,Active CoreMap area not claimed by an official matched source row,98.7811942135359,23.2207113,fc41dd802edbddd8c527e7b389147e1d
6452,district,district,မိုင်းမော,country:11:မြန်မာ > state_region:6485:ဝပြည်နယ် မြောက်ပိုင်း > district:6452:မိုင်းမော,6485,manual_review,manual_review,True,Active CoreMap area not claimed by an official matched source row,99.0518146976164,22.84806035,4bcefe039c40ee936987328fc0f77682
6463,district,district,တန့်ယန်းခရိုင်,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6463:တန့်ယန်းခရိုင်,6329,manual_review,manual_review,True,Active CoreMap area not claimed by an official matched source row,98.2097819937612,22.41137675,89e1d011b641baad8e6ac57139c473ec
6471,district,district,မိုင်းလင်းခရိုင်,country:11:မြန်မာ > state_region:6485:ဝပြည်နယ် မြောက်ပိုင်း > district:6471:မိုင်းလင်းခရိုင်,6485,manual_review,manual_review,True,Active CoreMap area not claimed by an official matched source row,98.9368691491202,22.3991299,b5484f680a979778f5a44dbf9dce6a15
6474,district,district,မက်မန်းခရိုင်,country:11:မြန်မာ > state_region:6485:ဝပြည်နယ် မြောက်ပိုင်း > district:6474:မက်မန်းခရိုင်,6485,manual_review,manual_review,True,Active CoreMap area not claimed by an official matched source row,98.8931512367857,22.1868086,5fef99dbb75017554c2b53e3c3570d42
6538,district,district,အောင်မြေသာစံ,country:11:မြန်မာ > state_region:6832:မန္တလေးတိုင်း > district:6538:အောင်မြေသာစံ,6832,manual_review,manual_review,True,Active CoreMap area not claimed by an official matched source row,96.182413638747,22.1067195,1915051747581af450de671ea2299e04
6552,district,district,သပိတ်ကျင်းခရိုင်,country:11:မြန်မာ > state_region:6832:မန္တလေးတိုင်း > district:6552:သပိတ်ကျင်းခရိုင်,6832,manual_review,manual_review,True,Active CoreMap area not claimed by an official matched source row,96.296628570868,22.9897841,da386eee21c9f250fac7bd89ced3cf2c
6598,district,district,ကွတ်ခိုင်ခရိုင်,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6598:ကွတ်ခိုင်ခရိုင်,6329,manual_review,manual_review,True,Active CoreMap area not claimed by an official matched source row,97.9496548693945,23.64664825,22c69e62eddd231fecda8b989f102c20
6665,district,district,တနိုင်းခရိုင်,country:11:မြန်မာ > state_region:6667:ကချင်ပြည်နယ် > district:6665:တနိုင်းခရိုင်,6667,manual_review,manual_review,True,Active CoreMap area not claimed by an official matched source row,96.6027948599737,26.4038138,6d615b5194295051519da88ef10eb4ef
6689,district,district,ချီဖွေခရိုင်,country:11:မြန်မာ > state_region:6667:ကချင်ပြည်နယ် > district:6689:ချီဖွေခရိုင်,6667,manual_review,manual_review,True,Active CoreMap area not claimed by an official matched source row,98.4374968675866,26.1992215,23ab4f8fd1f17171c3a6f72f73533fdc
6717,district,district,တီးတိန်ခရိုင်,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6717:တီးတိန်ခရိုင်,6744,manual_review,manual_review,True,Active CoreMap area not claimed by an official matched source row,93.7708078036937,23.6142651,722c40581f8a1d249869f239b221518e
6889,district,district,တံတားဦးခရိုင်,country:11:မြန်မာ > state_region:6832:မန္တလေးတိုင်း > district:6889:တံတားဦးခရိုင်,6832,manual_review,manual_review,True,Active CoreMap area not claimed by an official matched source row,95.77586995,21.7029491,1c0c452536b5e7b7601133e7fa78f942
6942,district,district,ပလက်ဝခရိုင်,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6942:ပလက်ဝခရိုင်,6744,manual_review,manual_review,True,Active CoreMap area not claimed by an official matched source row,92.9589822269102,21.43145105,1f6a3f7d9bc37a23f0d797c07019a6da
